data_unique,title_orig,title_cn,description_orig,description_cn,content_orig,content_cn,date_published,lang,countries,locations,source_url,source_database,download_url,categories,event_id,see_also,files,disease_name,disease_pathogen,is_virus_related,is_drug_resist,is_vector_borne,is_respiratory,is_unknown_disease,is_multi_countries,is_human_disease,death_count,create_time,update_time,disease_orig,country_orig,label_json,label_update_time
/meningitis-weekly-bulletin-25-april-to-1-may-2022,Meningitis Weekly bulletin 25 April to 1 May 2022,2022年4月25日至5月1日脑膜炎周报,"
",,,,2022-05-01,,"[""汤加""]",,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-25-april-to-1-may-2022,who_situation_reports,https://cdn.who.int/media/docs/default-source/2021-dha-docs/bulletin-meningite_2022_s17.pdf?sfvrsn=1f9a1d5c_1&download=true,,,,,,,,,,,,,,,2023-12-21 02:17:31,2023-12-21 02:17:31,,,,
/covid-19-vaccine-delivery-partnership---april-2022,COVID-19 Vaccine Delivery Partnership - April 2022,COVID-19 疫苗交付合作伙伴关系 - 2022 年 4 月,"
",,,,2022-04-30,,,,https://www.who.int/publications/m/item/covid-19-vaccine-delivery-partnership---april-2022,who_situation_reports,https://www.who.int/docs/default-source/coronaviruse/act-accelerator/covax/covid-19-vaccine-delivery-partnership-sitrep-april2022.pdf?sfvrsn=731fc7a9_3&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2023-12-21 02:17:37,2023-12-21 02:17:37,,,,
/weekly-epidemiological-update-on-covid-19---27-april-2022,Weekly epidemiological update on COVID-19 - 27 April 2022,关于 COVID-19 的每周流行病学更新 - 2022 年 4 月 27 日,"
<h3>Overview </h3>
<p>Globally,
the number of new COVID-19 cases and deaths has continued to decline since the
end of March 2022.<o:p></o:p></p><p>During
the week of 18 through 24 April 2022, over 4.5 million cases and over 15 000 deaths
were reported, decreases of 21% and 20% respectively, as compared to the
previous week. However, an increase in the number of new weekly cases was
reported from the Regions of the Americas (+9%) and the African Region (+32%),
and the number of new weekly deaths increased in the South-East Asia Region
(+41%), due to a delay in reporting of deaths from India, and in the Africa
Region (+110%).<o:p></o:p></p><p>As
of 24 April 2022, over 500 million confirmed cases and over six million deaths
have been reported globally.<o:p></o:p></p><p>In
this edition, we provide an update on the geographic distribution of
circulating SARS-CoV-2 variants of concern (VOCs), including the prevalence and
summary of current evidence of the Omicron variant. We also provide updates on
vaccine effectiveness for the Delta and Omicron variants.<o:p></o:p></p><p>Please note that the
Weekly epidemiological update on COVID-19 will be published every Wednesday.</p>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""/emergencies/diseases/novel-coronavirus-2019/situation-reports"">https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports</a></p>
</div>
","<h3>概述</h3><p>自 2022 年 3 月下旬以来，全球新增 COVID-19 病例和死亡人数持续下降。<o:p></o:p></p><p> 2022 年 4 月 18 日至 24 日当周，报告病例超过 450 万例，死亡人数超过 15 000 人，与前一周相比分别下降 21% 和 20%。然而，美洲地区（+9%）和非洲地区（+32%）报告每周新增病例数有所增加，东南亚地区每周新增死亡人数有所增加（ +41%），由于印度和非洲地区死亡报告的延迟（+110%）。<o:p></o:p></p><p>截至 2022 年 4 月 24 日，全球报告确诊病例超过 5 亿，死亡人数超过 600 万人。<o:p></o:p></p><p>在本版中，我们提供了有关流行的 SARS-CoV-2 变异体 (VOC) 地理分布的最新信息，包括 Omicron 变异体的流行率和当前证据的总结。我们还提供 Delta 和 Omicron 变种疫苗有效性的最新信息。<o:p></o:p></p><p>请注意，关于 COVID-19 的每周流行病学更新将于每周三发布。</p><div id=""dynamic-content__accordion"" class=""dynamic-content__accordion""><p> <a href=""/emergencies/diseases/novel-coronavirus-2019/situation-reports"">https://www.who.int/emergcies/diseases/novel-coronavirus-2019/situation-reports</a></p></div>",,,2022-04-27,,"[""美国"", ""韩国"", ""印度""]",,https://www.who.int/publications/m/item/weekly-epidemiological-update-on-covid-19---27-april-2022,who_situation_reports,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20220427_weekly_epi_update_89.pdf?sfvrsn=e948ab5a_3&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2023-12-21 02:17:37,2023-12-21 02:17:37,,,,
/meningitis-weekly-bulletin-18-to-24-april-2022,Meningitis Weekly bulletin 18 to 24 April 2022,脑膜炎周报2022年4月18日至24日,"
",,,,2022-04-24,,"[""汤加""]",,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-18-to-24-april-2022,who_situation_reports,https://cdn.who.int/media/docs/default-source/2021-dha-docs/bulletin-meningite_2022_s16.pdf?sfvrsn=3a41133e_1&download=true,,,,,,,,,,,,,,,2023-12-21 02:17:38,2023-12-21 02:17:38,,,,
/sahel-bulletin---24-april-2022,Sahel bulletin - 24 April 2022,萨赫勒公告 - 2022 年 4 月 24 日,"
",,,,2022-04-24,,,,https://www.who.int/publications/m/item/sahel-bulletin---24-april-2022,who_situation_reports,,,,,,,,,,,,,,,,2023-12-21 02:17:39,2023-12-21 02:17:39,,,,
/weekly-epidemiological-update-on-covid-19---20-april-2022,Weekly epidemiological update on COVID-19 - 20 April 2022,关于 COVID-19 的每周流行病学更新 - 2022 年 4 月 20 日,"
<h3>Overview </h3>
<p>Globally, the number of new COVID-19 cases and deaths has continued
to decline since the end of March 2022. During the week of 11 through 17 April
2022, over 5 million cases and over 18 000 deaths were reported across the six
WHO regions, a 24% and 12% decrease respectively, as compared to the previous
week.<o:p></o:p></p><p>As of 17 April 2022, over 500 million confirmed cases and over 6
million deaths have been reported globally.<o:p></o:p></p><p>In this edition, we provide updates on circulating SARS-CoV-2
variants of concern (VOCs) and a special focus on applying Geographic
Information Systems to the COVID-19 response.</p>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""/emergencies/diseases/novel-coronavirus-2019/situation-reports"">https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports</a></p>
</div>
","<h3>概述</h3><p>自 2022 年 3 月底以来，全球新发的 COVID-19 病例和死亡人数持续下降。2022 年 4 月 11 日至 17 日当周，世卫组织六个区域报告了超过 500 万例病例和超过 18 000 例死亡。与前一周相比分别下降24%和12%。<o:p></o:p></p><p>截至 2022 年 4 月 17 日，全球报告确诊病例超过 5 亿，死亡人数超过 600 万人。<o:p></o:p></p><p>在本期中，我们提供了有关流行的 SARS-CoV-2 相关变体 (VOC) 的最新信息，并特别关注将地理信息系统应用于 COVID-19 应对。</p><div id=""dynamic-content__accordion"" class=""dynamic-content__accordion""><p> <a href=""/emergencies/diseases/novel-coronavirus-2019/situation-reports"">https://www.who.int/emergcies/diseases/novel-coronavirus-2019/situation-reports</a></p></div>",,,2022-04-20,,"[""美国""]",,https://www.who.int/publications/m/item/weekly-epidemiological-update-on-covid-19---20-april-2022,who_situation_reports,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20220420_weekly_epi_update_88.pdf?sfvrsn=d2d5acc4_3&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2023-12-21 02:17:40,2023-12-21 02:17:40,,,,
/influenza-update-n-417,Influenza Update N° 417,流感信息更新第 417 期,"
<h3>Overview </h3>
<p>18 April 2022, based on data up to 3 April 2022</p><p>Information in this report is categorized by influenza transmission zones, which are geographical groups of countries, areas or territories with similar influenza transmission patterns. For more information on influenza transmission zones, see the link
below:
</p><p><a href=""https://cdn.who.int/media/docs/default-source/influenza/influenza-updates/2020/influenza_transmission_zones20180914.pdf?sfvrsn=dba8eca5_3"">Influenza Transmission Zones</a> (pdf, 659kb)</p><ul><li>The current influenza surveillance data should be interpreted with caution as the ongoing COVID-19 pandemic has influenced to varying extents health seeking behaviours, staffing/routines in sentinel sites, as well as testing priorities and capacities in Member States. Various hygiene and physical distancing measures implemented by Member States to reduce SARS-CoV-2 virus transmission have likely played a role in reducing influenza virus transmission.</li><li>Globally, influenza activity remained low, but activity has increased since February 2022 after an initial decrease in January 2022.</li><li><strong>With the increasing detections of influenza during COVID-19 pandemic, countries are recommended to prepare for co-circulation of influenza and SARS-CoV-2 </strong><strong>viruses</strong><strong>. They are encouraged to enhance</strong> <a href=""https://cms.who.int/publications/i/item/maintaining-surveillance-of-influenza-and-monitoring-sars-cov-2-adapting-global-influenza-surveillance-and-response-system-(gisrs)-and-sentinel-systems-during-the-covid-19-pandemic"" data-sf-ec-immutable=""""><strong>integrated surveillance</strong></a><strong> </strong><strong>to monitor influenza and SARS-CoV-2 at the same time, </strong><strong>and step-up their influenza vaccination campaign to prevent severe disease and hospitalizations associated with influenza. Clinicians should consider influenza in differential diagnosis especially for high-risk groups for influenza, and test and treat according to national guidance.</strong></li><li>In the temperate zones of the northern hemisphere, influenza activity increased or remained stable, except in East Asia where detections decreased. Detections were mainly influenza A(H3N2) viruses and B/Victoria lineage viruses.</li><li>In North America, influenza activity continued to increase in recent weeks but remained lower than pre-COVID-19 pandemic levels at this time of the year and was predominantly due to influenza A viruses, with A(H3N2) predominant among the subtyped viruses. Respiratory syncytial virus (RSV) activity remained low in the United States of America (USA) and Canada.</li><li>In Europe, overall influenza activity has stabilised with influenza A(H3N2) predominant. Very little RSV activity was observed.</li><li>In Central Asia, a single influenza B detection was reported in Kyrgyzstan.</li><li>In East Asia, influenza activity with mainly influenza B/Victoria lineage detections appeared to decrease in China. ILI rate and pneumonia hospitalizations remained elevated in Mongolia. Elsewhere, influenza illness indicators and activity remained low.&nbsp;</li><li>In Northern Africa, increasing detections of influenza A(H3N2) were reported in Tunisia.&nbsp;</li><li>In Western Asia, influenza activity was low across reporting countries, with the exception of Georgia where increased detections of influenza A(H3N2) were reported.</li><li>In the Caribbean and Central American countries, low influenza activity was reported with influenza A(H3N2) predominant.</li><li>In tropical South America, low influenza activity was reported with influenza A(H3N2) predominant.</li><li>In tropical Africa, influenza activity was reported mainly from Eastern Africa with influenza A(H3N2) predominating followed by influenza B/Victoria lineage viruses.</li><li>In Southern Asia, influenza virus detections were at low levels with influenza A(H1N1)pdm09 &nbsp;and A(H3N2) viruses detected.</li><li>In South-East Asia, influenza detections were at low levels except in Timor-Leste with influenza A(H3N2) predominant.</li><li>In the temperate zones of the southern hemisphere, influenza activity remained low overall, although detections of influenza A viruses (with A(H3N2) predominant among the subtyped viruses) continued to be reported in some countries in temperate South America and South Africa.</li><li>National Influenza Centres (NICs) and other national influenza laboratories from 113 countries, areas or territories reported data to FluNet for the time period from 21 March 2022 to 03 April&nbsp;<span style=""background-color:transparent;font-family:inherit;text-align:inherit;text-transform:inherit;white-space:inherit;word-spacing:normal;caret-color:auto;font-size:inherit;"">2022* (</span>data as of 2022-04-14 14:09:24 UTC). The WHO GISRS laboratories tested more than 351 420 specimens during that time period. 36 312 were positive for influenza viruses, of which35 040 (96.5%) were typed as influenza A and 1272 (3.5%) as influenza B. Of the sub-typed influenza A viruses, 275 (5.5%) were influenza A(H1N1)pdm09 and 4682 (94.5%) were influenza A(H3N2). Of the characterized B viruses, 1 (0.1%) belonged to the B-Yamagata lineage and 1005 (99.9%) to the B-Victoria lineage.</li></ul><p><img alt="""" src=""/images/default-source/departments/global-influenza-programme/biweekly/2022_04_18_surveillance_update_417.png?sfvrsn=5c82f47c_1"" sf-size=""396838""></p><p><span style=""background-color:transparent;font-family:inherit;text-align:inherit;text-transform:inherit;white-space:inherit;word-spacing:normal;caret-color:auto;font-size:inherit;"">During the COVID-19 pandemic, WHO encourages countries, especially those that have received the&nbsp;</span><a href=""https://www.cdc.gov/coronavirus/2019-ncov/lab/multiplex.html"" data-sf-ec-immutable="""" style=""font-family:inherit;text-align:inherit;text-transform:inherit;white-space:inherit;word-spacing:normal;font-size:inherit;"">multiplex influenza and SARS-CoV-2</a><span style=""background-color:initial;font-family:inherit;text-align:inherit;text-transform:inherit;white-space:inherit;word-spacing:normal;font-size:inherit;color:#333333;caret-color:auto;""> reagent kits from GISRS, </span><span style=""background-color:transparent;font-family:inherit;text-align:inherit;text-transform:inherit;white-space:inherit;word-spacing:normal;caret-color:auto;font-size:inherit;"">to conduct integrated surveillance of influenza and SARS-CoV-2 and report epidemiological and laboratory information in a timely manner to established regional and global platforms. Revised interim guidance has just been published here:&nbsp;</span><a href=""/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1"" style=""font-family:inherit;text-align:inherit;text-transform:inherit;white-space:inherit;word-spacing:normal;font-size:inherit;"">https://www.who.int/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1.</a><br></p><ul><li>At the global level, SARS-CoV-2 percent positivity from <em><span style=""text-decoration:underline;"">sentinel surveillance </span></em>was around 10% in all WHO regions during this reporting period. Percent positivity decreased in all WHO regions except in the South-East Asian region where it increased and in the Eastern Mediterranean Region where there was a slight uptick. Overall positivity from non-sentinel sites also showed a decreasing trend.</li><li>National Influenza Centres (NICs) and other national influenza laboratories from 53 countries, areas or territories reported data to FluNet for the time period from six WHO regions (African Region: 1; Region of the Americas: 16; Eastern Mediterranean Region: 3; European Region: 26; South-East Asia Region: 4; Western Pacific Region: 3) reported to FluNet from sentinel surveillance sites for time period from 21 March 2022 to 03 April 2022* (data as of 2022-04-14 14:09:24 UTC). The WHO GISRS laboratories tested more than 40 064 sentinel specimens during that time period and 3610 (9%) were positive for SARS-CoV-2. Additionally, more than 737 828 non-sentinel or undefined reporting source samples were tested in the same period and36070 were positive for SARS-CoV-2. Further details are included at the end of this update and in the surveillance outputs here.</li></ul><p><strong>Source of data</strong></p><p>______________________________________________________________________________________________</p><p><span style=""background-color:transparent;text-align:inherit;text-transform:inherit;white-space:inherit;word-spacing:normal;caret-color:auto;"">The Global Influenza Programme monitors influenza activity worldwide and publishes an update every two weeks. The updates are based on available epidemiological and virological data sources, including FluNet (reported by the WHO Global Influenza Surveillance
and Response System), FluID (epidemiological data reported by national focal points) and influenza reports from WHO Regional Offices and Member States. Completeness can vary among updates due to availability and quality of data available at the time
when the update is developed.</span></p><p><sup>*</sup>It includes data only from countries reporting on positive and negative influenza specimens.</p><p>&nbsp;</p>
",流感更新第 417 期,,,2022-04-18,,"[""美国"", ""格鲁吉亚"", ""韩国"", ""东帝汶""]",,https://www.who.int/publications/m/item/influenza-update-n-417,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/influenza-updates/2022/2022_04_18_surveillance_update_417.pdf?sfvrsn=b7ad1213_1&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2023-12-21 02:17:41,2024-06-18 11:17:10,,,,
/meningitis-weekly-bulletin-11-to-17-april-2022,Meningitis Weekly bulletin 11 to 17 April 2022,脑膜炎周报2022年4月11日至17日,"
",,,,2022-04-17,,"[""汤加""]",,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-11-to-17-april-2022,who_situation_reports,https://cdn.who.int/media/docs/default-source/2021-dha-docs/bulletin-meningite_2022_s15.pdf?sfvrsn=32ac9727_1&download=true,,,,,,,,,,,,,,,2023-12-21 02:17:42,2023-12-21 02:17:42,,,,
/influenza-at-the-human-animal-interface-summary-and-assessment-7-april-2021,"Influenza at the human-animal interface summary and assessment, 7 April 2022",人与动物接触面的流感总结和评估，2022 年 4 月 7 日,"
<h3>Overview </h3>
<p></p><p>&nbsp;</p><p>&nbsp;</p><div></div>From 2 March to 7 April 2022, three human cases of infection with avian influenza A(H5N6) viruses and two human cases of infection with avian influenza A(H9N2) viruses were reported officially.&nbsp;<div><br></div><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p></p>
",<h3>概述</h3><p></p><p></p><p></p><div></div>2022年3月2日至4月7日，正式报告三例人感染甲型H5N6禽流感病毒病例和两例人感染甲型H9N2禽流感病毒病例。<div><br></div><p></p><p></p><p></p><p></p>,,,2022-04-14,,"[""美国""]",,https://www.who.int/publications/m/item/influenza-at-the-human-animal-interface-summary-and-assessment-7-april-2021,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/human-animal-interface-risk-assessments/influenza-at-the-human-animal-interface-summary-and-assessment--from-2-march-to-7-april-2022.pdf?sfvrsn=735de0c5_1&download=true,,,,,"[""人感染动物源性流感【注意：该类疾病下面有很多流感病毒亚型（有的是猪流感病毒感染人，有的是禽流感病毒感染人），都要列出来】""]",,,,,,,,,,2023-12-21 02:17:44,2023-12-21 02:17:44,,,,
/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who-2003-2022-1-april-2022,"Cumulative number of confirmed human cases for avian influenza A(H5N1) reported to WHO, 2003-2022, 7 April 2022",2003-2022 年向世界卫生组织报告的甲型禽流感 (H5N1) 人类确诊病例累计数量，2022 年 4 月 7 日,"
<h3>Overview </h3>
<p>WHO publishes information on human cases with influenza A(H5N1) avian influenza infection on a monthly basis on the Influenza webpage:</p><ul><li><a href=""https://www.who.int/influenza/human_animal_interface/HAI_Risk_Assessment/en/""></a><a href=""http://who.int/teams/global-influenza-programme/avian-influenza"" target=""_blank"" data-sf-ec-immutable=""""></a><a href=""https://who.int/teams/global-influenza-programme/avian-influenza/monthly-risk-assessment-summary"" target=""_blank"" data-sf-ec-immutable="""">Human-Animal Interface, monthly risk assessment summary</a></li></ul><p>Cases of human infection with A(H5N1) will only be reported on Disease Outbreak News for events that are unusual or associated with potential increased risks.</p><p>Member States will be continued to require to report information on every sporadic case of H5N1 human infection or novel influenza virus infection to WHO as per Article 6 of the International Health Regulations (2005).</p>
","<h3>概述</h3><p>世卫组织每月在流感网页上发布有关人类感染甲型H5N1禽流感病例的信息： </p><ul><li><a href=""https://www.who.int/influenza/human_animal_interface/HAI_Risk_Assessment/en/""></a><a href=""http://who.int/teams/global-influenza-programme/avian-influenza"" target=""_blank"" data-sf-ec-immutable=""""></a> <a href=""https://who.int/teams/global-influenza-programme/avian-influenza/monthly-risk-assessment-summary"" target=""_blank"" data-sf-ec-immutable="""">人-动物界面，每月风险评估摘要</a></li></ul><p>人类感染 A(H5N1) 的病例只会在疾病爆发新闻中报告不寻常或与潜在风险增加相关的事件。</p><p>根据《国际卫生条例（2005）》第 6 条，成员国将继续要求向世卫组织报告每一例 H5N1 人类感染或新型流感病毒感染的散发病例的信息。</p>",,,2022-04-14,,"[""美国""]",,https://www.who.int/publications/m/item/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who-2003-2022-1-april-2022,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/human-animal-interface-risk-assessments/2022_april_tableh5n1.pdf?sfvrsn=da87c782_1&download=true,,,,,"[""人感染动物源性流感【注意：该类疾病下面有很多流感病毒亚型（有的是猪流感病毒感染人，有的是禽流感病毒感染人），都要列出来】""]",,,,,,,,,,2023-12-21 02:17:43,2023-12-21 02:17:43,,,,
/weekly-epidemiological-update-on-covid-19---12-april-2022,Weekly epidemiological update on COVID-19 - 12 April 2022,关于 COVID-19 的每周流行病学更新 - 2022 年 4 月 12 日,"
<h3>Overview </h3>
<p>Globally, during the week of 4 through 10 April 2022, the number of new COVID-19 cases has continued to decline for the third consecutive week, with a 24% decrease as compared to the previous week. Also the number of new weekly deaths continue the decreasing trend (-18% as compared to the previous week).</p><p>Across the six WHO regions, over 7 million cases and over 22 000 deaths were reported, with all the regions showing decreasing trends both in the number of new weekly cases and new weekly deaths. </p><p>As of 10 April 2022, over 496 million confirmed cases and over 6 million deaths have been reported globally.</p><p>In this edition we provide:</p><ul type=""disc""><li data-list=""0"" data-level=""1"">Special Focus: Update on WHO COVID-19 global rapid risk assessment</li><li data-list=""0"" data-level=""1"">Updates on circulating SARS-CoV-2 variants of concern (VOCs), including information on Omicron descendent lineages.</li></ul><p>Please note that the next issue of the Weekly Epidemiological Update on COVID-19 will be published on Wednesday 20 April 2022.</p>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""/emergencies/diseases/novel-coronavirus-2019/situation-reports"">https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports</a></p><p></p>
</div>
","<h3>概述</h3><p>在全球范围内，2022年4月4日至10日当周，新冠肺炎（COVID-19）新增病例数连续第三周持续下降，与前一周相比下降了24%。每周新增死亡人数也延续下降趋势（与前一周相比-18%）。</p><p>世卫组织六个区域报告了超过 700 万例病例和超过 22 000 例死亡，所有区域的每周新增病例数和每周新增死亡人数均呈现下降趋势。</p><p>截至 2022 年 4 月 10 日，全球报告确诊病例超过 4.96 亿，死亡人数超过 600 万人。</p><p>在此版本中，我们提供：</p><ul type=""disc""><li data-list=""0"" data-level=""1"">特别关注：世界卫生组织 COVID-19 全球快速风险评估的最新情况</li><li data-list=""0"" data-level=""1"">有关流行的 SARS-CoV-2 相关变体 (VOC) 的更新，包括有关 Omicron 后代谱系的信息。</li></ul><p>请注意，下一期关于 COVID-19 的每周流行病学更新将于 2022 年 4 月 20 日星期三出版。</p><div id=""dynamic-content__accordion"" class=""dynamic-content__accordion""><p> <a href=""/emergencies/diseases/novel-coronavirus-2019/situation-reports"">https://www.who.int/emergcies/diseases/novel-coronavirus-2019/situation-reports</a></p><p></p></div>",,,2022-04-12,,"[""美国""]",,https://www.who.int/publications/m/item/weekly-epidemiological-update-on-covid-19---12-april-2022,who_situation_reports,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20220412_weekly_epi_update_87.pdf?sfvrsn=3411e8bb_4&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2023-12-21 02:17:44,2023-12-21 02:17:44,,,,
/meningitis-weekly-bulletin-4-to-10-april-2022,Meningitis Weekly bulletin 4 to 10 April 2022,脑膜炎周报2022年4月4日至10日,"
",,,,2022-04-10,,"[""汤加""]",,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-4-to-10-april-2022,who_situation_reports,https://cdn.who.int/media/docs/default-source/2021-dha-docs/bulletin-meningite_2022_s14.pdf?sfvrsn=515c1844_1&download=true,,,,,,,,,,,,,,,2023-12-21 02:17:46,2023-12-21 02:17:46,,,,
/weekly-epidemiological-update-on-covid-19---5-april-2022,Weekly epidemiological update on COVID-19 - 5 April 2022,关于 COVID-19 的每周流行病学更新 - 2022 年 4 月 5 日,"
<h3>Overview </h3>
<p>After the increase observed during the first half of March 2022, the number of new COVID-19 cases has decreased for a second consecutive week, with a 16% decline during the week of 28 March through 3 April 2022 as compared to the previous week. </p><p>The number of new weekly deaths also decreased sharply (-43%) as compared to the previous week, during which an artificial spike in deaths was observed.</p><p>Across the six WHO regions, over nine million new cases and over 26 000 new deaths were reported, and all the regions show decreasing trends both in the number of new weekly cases and new weekly deaths.</p><p>As of 3 April 2022, just over 489 million cases and over 6 million deaths have been reported globally.</p><p>In this edition, we provide an update on the geographic distribution of circulating SARS-CoV-2 variants of concern (VOCs), including the prevalence and summary of current evidence of the Omicron variant. We also provide updates on recombinants and vaccine effectiveness for the Delta and Omicron variants.</p>
<div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
<p><a href=""/emergencies/diseases/novel-coronavirus-2019/situation-reports"">https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports</a>&nbsp;</p><p>&nbsp;</p><p></p>
</div>
","<h3>概述</h3><p>继 2022 年 3 月上半月出现增加之后，新增 COVID-19 病例数连续第二周下降，2022 年 3 月 28 日至 4 月 3 日当周与前一周相比下降了 16%。</p><p>与前一周相比，每周新增死亡人数也大幅下降（-43%），在此期间观察到死亡人数人为激增。</p><p>世卫组织六个区域报告了超过 900 万例新增病例和超过 26 000 例新增死亡病例，所有区域的每周新增病例数和每周新增死亡人数均呈下降趋势。</p><p>截至 2022 年 4 月 3 日，全球报告病例略多于 4.89 亿，死亡人数超过 600 万人。</p><p>在本版中，我们提供了有关流行的 SARS-CoV-2 变异体 (VOC) 地理分布的最新信息，包括 Omicron 变异体的流行率和当前证据的总结。我们还提供 Delta 和 Omicron 变种的重组体和疫苗有效性的最新信息。</p><div id=""dynamic-content__accordion"" class=""dynamic-content__accordion""><p> <a href=""/emergencies/diseases/novel-coronavirus-2019/situation-reports"">https://www.who.int/emergcies/diseases/novel-coronavirus-2019/situation-reports</a></p><p></p><p></p></div>",,,2022-04-05,,"[""美国""]",,https://www.who.int/publications/m/item/weekly-epidemiological-update-on-covid-19---5-april-2022,who_situation_reports,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20220405_weekly_epi_update_86.pdf?sfvrsn=3f01a460_4&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2023-12-21 02:17:46,2023-12-21 02:17:46,,,,
